50
2
-9.543818	1.915606	12.383581	-7.996692	-21.398395	4.557805	1.052009	18.800946	0.545849	11.780160	-16.925738	-0.727346	0.836827	5.219516	-11.517552	-6.605763	-5.125448	16.320372	-9.274937	-2.148491	-6.487060	16.346901	11.044100	-18.745770	11.590594	18.304293	-19.669124	11.581885	-13.075732	-18.174652	-15.034470	15.110175	1.451243	-9.789217	4.815059	-20.665246	3.641416	2.522050	-3.978232	-1.467333	-12.597200	9.292766	18.390400	9.639852	0.280310	8.241868	9.863669	-20.075332	20.929548	-21.249091	
15.289711	23.524082	-27.299571	3.402407	-11.966198	22.504401	-27.317501	15.398428	-4.807937	5.669860	-5.954033	-14.645064	17.779096	-24.981613	3.099924	19.393772	-17.417897	-26.414231	-4.446568	20.648823	5.259318	10.323680	-20.005932	27.634222	-21.868581	11.104332	7.641697	18.459975	-6.089858	15.570079	-21.305789	14.965024	-11.245040	-4.179708	5.689159	6.445387	-18.319646	-20.300555	11.178096	-19.509361	22.332171	-12.833597	5.106679	3.186489	-11.766533	0.520455	-18.880006	-25.658876	18.088209	0.138158	
-24.771484	-9.659087	23.480411	24.443552	-19.352269	-7.954150	17.545780	9.333757	-12.021398	4.889330	2.990542	-2.074887	-12.679835	26.429145	-27.570493	21.645723	8.025486	-8.921498	-6.874811	-17.366391	-16.570632	-13.519093	0.133506	19.461695	18.560774	-11.972367	11.141961	2.984145	22.285565	3.343181	8.390108	-6.479957	-10.745668	-11.306763	-14.792407	21.977206	-6.398047	-25.765634	9.821348	27.161326	-19.289159	-22.823100	-10.047902	-26.767646	26.230235	8.930148	-7.565103	-6.570048	19.378092	-7.500040	
8.867394	-6.290148	-12.160116	-14.613951	-21.908632	-3.524198	-11.962712	7.490862	-9.784896	-10.392294	-4.773481	-23.833269	-10.951450	2.914191	-6.690680	-12.505387	-2.733259	-8.849738	11.247220	-9.466502	4.098787	-13.343686	25.795443	21.717153	5.383553	10.565616	-17.048462	10.579205	19.446609	-7.398926	12.656008	-16.754360	14.923613	-2.925657	-18.454625	-18.583977	5.694577	2.575731	-13.752832	4.401694	-12.050085	23.151119	19.501928	-0.137221	23.802913	2.871261	-24.618845	-13.027082	-23.420159	3.112420	
8.905297	-11.357219	8.515302	12.818168	23.452002	-24.206825	9.984831	3.636725	5.146974	24.225723	21.240652	16.044897	-19.681240	-0.338837	-8.058383	1.958923	10.053032	13.070314	6.634675	-23.168398	-11.403532	-19.071258	-17.102931	-5.905523	16.706217	17.313577	-19.868864	-15.327290	-21.197417	9.409270	17.941294	4.350545	15.896628	-16.421241	-12.823765	16.879972	5.849147	-24.567432	-10.251804	-11.434028	14.174470	24.093958	15.124539	9.572356	-19.814266	-13.163755	13.852476	15.073060	15.566459	0.147471	
17.144161	15.457698	-27.984582	-18.359983	-8.015381	21.212440	1.088999	-6.479404	-21.857320	22.637938	25.381985	21.557982	-3.732243	-7.991161	-14.909468	-17.643234	28.675805	-11.735660	-26.588643	-9.657912	-18.568796	-11.131361	-17.114281	1.864472	25.451534	-14.702181	7.520426	-26.302975	-18.773117	0.923099	20.348640	29.884960	27.541154	10.530468	-29.929752	-17.728657	-0.370168	-19.986454	25.543027	18.782690	-25.745540	-12.790080	29.196013	-3.561223	-20.685044	23.416092	10.033498	12.352610	24.057608	-6.596886	
-31.498089	-2.248062	26.034470	-20.668425	-11.422516	-12.829639	-10.327636	4.315026	-26.662418	9.464154	27.389247	-28.295037	-6.832613	-28.282490	-7.865043	-14.192478	-29.284270	-4.656573	1.504204	-28.305364	-14.972872	8.449576	-27.743507	31.262373	31.686983	14.365356	-13.684357	-19.810404	-24.642339	-18.172228	-0.382233	-21.017044	3.170267	17.646839	28.572462	19.447137	-9.003695	-18.008537	19.772660	-20.870271	5.172839	-4.609516	-26.639163	-30.636907	-23.492441	19.708837	29.210738	-19.492432	-11.990354	25.148150	
-4.691727	11.105116	6.734354	-4.312729	-10.782041	-18.194835	13.770806	7.198268	5.965019	-14.038588	0.236297	10.991376	14.836821	19.453336	-3.862067	-9.147613	-3.268781	-14.048428	12.132759	13.473097	9.120824	-16.578338	10.713710	-11.170350	-8.416008	19.581119	-21.010713	-11.126317	22.787125	-0.117111	12.838340	12.701655	-8.065509	16.674838	18.060463	-19.355128	-2.170678	-6.966900	19.548265	9.393378	-8.245755	19.838350	-14.106469	-7.106926	-19.040672	18.760775	-20.799951	-9.267426	21.388658	-14.565715	
-4.541920	-7.264194	8.790665	20.153826	-17.910865	6.092119	13.716319	-16.907336	-8.878797	12.991837	4.032372	-15.982366	-18.409339	-11.151878	-11.381116	-8.904583	7.451452	-22.377340	-13.524350	17.882363	-4.782381	-21.150487	-3.279997	15.455050	8.383340	-19.030812	-19.461071	-16.816472	7.723355	7.711582	18.913567	19.659386	13.755998	5.018864	3.774303	6.047639	-16.417722	13.607119	22.221768	-16.658533	-12.937774	-9.856613	-2.918642	-21.679666	-11.752508	11.717968	-2.064056	14.836453	-2.688179	5.561383	
6.616492	11.514645	20.438136	6.421064	22.858868	-22.202963	-20.076618	-2.335305	-19.009817	-17.007995	2.520004	-4.142429	-22.831550	-9.678823	7.051301	-11.672531	2.569161	-16.648910	6.154067	-2.693994	-23.664328	-15.095160	19.407046	8.469993	-10.808590	-4.712563	-7.427573	-13.155224	-23.453262	16.924132	18.788751	20.954517	22.057779	20.397666	-4.101243	-21.986043	17.458460	13.038640	-19.026370	-16.241185	8.543171	5.414608	-5.453587	-21.944032	18.869261	14.969279	10.715796	21.731781	-5.592807	15.705085	
