50
2
0.688844	0.515909	-0.158857	-0.482166	0.022549	-0.190132	0.567597	-0.393375	-0.046806	0.166764	0.816226	0.009374	-0.436324	0.511608	0.236738	-0.498987	0.819493	0.965571	0.620434	0.804332	-0.379705	0.459663	0.797677	0.367968	-0.055715	-0.798598	-0.131656	0.221774	0.826022	0.933213	-0.045980	0.730620	-0.479015	0.610056	0.097399	-0.971917	0.439409	-0.202353	0.649690	0.336306	-0.997714	-0.012844	0.735206	-0.512178	-0.349591	0.740942	-0.617866	0.135021	-0.522768	0.935081	
0.606359	-0.104061	-0.839108	-0.359891	0.015881	0.865668	-0.781884	0.102534	0.413123	0.094882	0.628934	0.080567	0.927677	0.206371	0.175234	-0.110022	0.192574	-0.230198	0.151302	-0.419341	-0.621217	-0.626541	0.225546	0.313319	-0.046938	-0.820351	0.515208	0.753541	0.846762	0.684920	0.796346	0.846165	0.081200	-0.217408	0.410567	-0.448732	0.623257	0.698972	0.790078	0.179602	0.899530	0.159390	-0.098874	0.320491	0.992516	0.833882	0.586650	-0.835254	0.225566	-0.027112	
0.260295	0.690155	-0.513929	0.462978	-0.765731	-0.559079	0.589166	-0.334928	0.631826	-0.798785	-0.707283	0.395341	-0.909532	0.147732	0.820032	0.068396	0.361178	-0.946606	0.270000	0.212677	0.151906	-0.217581	-0.259720	0.961033	-0.927216	-0.956727	0.922063	-0.630056	-0.752210	-0.578847	0.601493	0.873938	-0.954435	-0.148762	-0.797000	-0.480160	-0.558341	0.293851	-0.299412	-0.639364	0.007273	-0.921243	-0.798158	0.976470	-0.601288	-0.282889	0.463197	0.676653	0.836964	-0.661151	
0.345281	0.933098	-0.883898	0.352404	0.690849	-0.315375	-0.498625	0.193583	-0.115372	-0.650361	-0.056749	-0.180189	0.138225	0.017200	-0.377108	-0.285697	0.675322	-0.498135	0.121200	-0.975127	0.483149	-0.328167	-0.908607	-0.438234	-0.519739	0.906259	-0.295549	-0.424244	-0.281598	0.893812	0.267496	0.242154	0.431239	-0.223966	-0.171164	0.301666	-0.996952	-0.615381	-0.331197	-0.521168	0.274799	-0.242704	0.750847	0.136303	-0.171187	-0.195466	0.403659	-0.163547	0.324392	-0.906441	
-0.109296	-0.481546	-0.684627	0.055146	-0.025469	0.122810	0.510970	0.767750	-0.010835	-0.375884	-0.066216	0.618092	0.750033	0.624830	-0.623997	0.998841	0.266178	-0.833066	0.451109	0.973643	-0.196366	0.357030	-0.367646	-0.572951	0.434648	-0.995285	0.645463	0.056692	-0.804431	-0.762192	0.298531	0.747308	-0.440035	0.957030	-0.799639	0.707876	-0.206608	-0.837309	-0.450572	-0.094044	0.584683	0.722720	-0.733159	0.041731	0.301566	-0.305894	0.743728	-0.443180	-0.962851	-0.918673	
0.361994	0.116711	0.893005	0.876878	0.819702	-0.915991	0.498270	0.402650	0.310724	0.424715	0.805420	0.280282	-0.255101	0.075858	-0.584312	0.174251	-0.982206	-0.697954	-0.333183	0.579246	0.436999	-0.323488	0.241076	-0.917594	-0.672279	0.963828	-0.420938	-0.210416	0.096969	-0.413186	-0.043871	-0.520588	-0.903487	-0.640826	0.046100	-0.858274	-0.193662	-0.342959	-0.170557	-0.801199	0.817315	-0.051991	0.681697	0.952459	-0.312697	-0.041827	0.399191	-0.146929	-0.396194	0.469502	
0.788800	0.839378	0.253484	-0.248857	0.949121	0.277757	-0.868331	-0.830661	0.499739	-0.877688	-0.984298	-0.212384	0.038007	-0.102911	-0.022762	0.169777	0.358605	-0.153924	-0.263337	0.976918	-0.478167	0.554200	-0.137558	-0.282959	-0.872284	0.727158	0.404008	0.806021	-0.096776	0.353842	-0.762179	-0.204093	-0.585536	-0.915797	0.895923	-0.568211	-0.707291	-0.604060	-0.243936	0.092783	-0.697331	0.977380	0.965978	-0.703196	-0.188186	0.359859	0.755313	-0.009188	0.834093	-0.355079	
-0.003118	-0.002707	0.340136	-0.596017	0.219541	-0.562454	-0.319559	0.925133	0.798016	0.636237	-0.929063	-0.703266	-0.486236	0.568333	0.684667	0.165896	0.436263	0.614111	-0.867282	-0.830714	0.737791	-0.921168	-0.549819	-0.918736	-0.969430	0.687909	-0.338811	-0.678620	-0.702361	0.312167	0.937197	0.009999	0.802181	0.004857	0.147745	0.357143	0.610220	0.515693	0.981065	0.493931	0.811561	-0.587790	0.070833	0.197229	0.651393	-0.035573	0.582080	-0.222862	0.172777	0.702633	
0.596119	0.313969	-0.999519	-0.636062	0.013716	-0.491081	-0.868758	0.719767	0.885894	-0.394390	-0.183854	0.620075	-0.875482	0.281970	-0.745358	-0.425823	0.659881	-0.888946	-0.928132	-0.164268	-0.016338	0.726650	0.434377	0.347088	-0.697252	0.973412	-0.177720	0.223542	-0.226634	-0.905934	-0.058222	-0.697264	-0.935069	0.234801	0.259933	-0.789414	0.098288	-0.306664	-0.233172	0.552840	-0.019361	0.762553	0.220239	-0.065623	0.264625	-0.324269	-0.751352	0.365059	0.244075	0.577133	
-0.745782	0.823567	0.598682	0.833775	0.745069	0.362013	0.620502	0.038015	0.570978	-0.621745	0.564228	-0.110841	0.513232	-0.089060	0.579117	-0.849321	-0.910718	0.868579	-0.027670	0.802143	0.889567	0.333022	0.143594	-0.568041	-0.813048	0.638788	0.777544	0.558791	0.397005	-0.159778	-0.389377	-0.773110	-0.148060	0.132026	0.845761	0.871510	-0.168718	-0.801578	0.547637	0.468559	-0.938598	-0.106563	0.372836	-0.939732	0.838565	0.924485	0.445086	-0.842923	-0.859341	-0.281493	
